TimeSinceMark,CurrentStage,AltitudeASL,DownRange,SpeedSurface,SpeedOrbital,Mass,Acceleration,Q,AoA,AoS,AoD,AltitudeTrue,Pitch,GravityLosses,DragLosses,SteeringLosses,DeltaVExpended
10.2199999999907,3,2029.50071448096,2.83845648178981,261.003417211784,314.076954403388,10.749311927706,0.563264902523093,29846.6993108685,0.0224224449538058,-0.0851989479986643,0.0860688339254223,1938.41133877357,89.9043426513672,49.6013168779133,68.5846264010638,166.737230821853,426.755269979932
10.4199999999905,3,2081.36966680515,3.01004193796382,257.995036244762,311.574848502286,10.749311927706,0.5465731248939,28976.7087317203,0.0220561540337322,-0.0977088648297515,0.0975140422178624,1990.54668521844,89.9096588134766,49.6013168779133,69.640295066554,166.737230821853,426.755269979932
10.6199999999903,3,2132.64043002211,3.19967037917353,255.018367110432,309.108061224216,10.749311927706,0.530536869423576,28133.4163060514,0.02170837046779,-0.114601331403349,0.115567156622988,2042.08142971967,89.91806640625,49.6013168779133,70.665115556311,166.737230821853,426.755269979932
10.8199999999902,3,2183.31921950867,3.38175870125286,252.072282170189,306.67560708054,10.749311927706,0.515078400248415,27315.7629392577,0.0213408857440254,-0.133620936468095,0.135030729690447,2093.03877303976,89.9296569824219,49.6013168779133,71.6601534011096,166.737230821853,426.755269979932
11.01999999999,3,2233.41203902763,3.56767409039725,249.155775375268,304.276602422793,10.749311927706,0.500134197061992,26522.7658148867,0.0209210963249476,-0.152750183849846,0.153413113984746,2143.39321039001,89.9420684814453,49.6013168779133,72.626360161123,166.737230821853,426.755269979932
11.2199999999898,3,2282.92470268875,3.76014497308916,246.267943321952,301.910249234531,10.749311927706,0.485653187265272,25753.4959357933,0.0203899065391893,-0.170750900128848,0.171243017276991,2193.16025532135,89.9516387939453,49.6013168779133,73.5646011685616,166.737230821853,426.755269979932
11.4199999999896,3,2331.86285103804,3.93085740870594,243.407940381466,299.575799235582,10.749311927706,0.471603398387801,25007.0736214413,0.0197048288912538,-0.187489833298209,0.1879325618841,2242.35553671272,89.960888671875,49.6013168779133,74.4757026310927,166.737230821853,426.755269979932
11.6199999999894,3,2380.231959503,4.14782808737756,240.574954425973,297.272538215326,10.749311927706,0.4579667139213,24282.6742446012,0.018831941944186,-0.202998157543888,0.203347773248775,2290.9923606967,89.9681091308594,49.6013168779133,75.3604587440359,166.737230821853,426.755269979932
11.8199999999893,3,2428.03734398636,4.3430256808264,237.768194633537,294.999778546129,10.749311927706,0.444739059109967,23579.4871074131,0.0177338586744228,-0.217327965657271,0.217117367030037,2339.04916789321,89.9818084716797,49.6013168779133,76.2196796790902,166.737230821853,426.755269979932
12.0199999999891,3,2475.284139182,4.5703491394823,234.986557297583,292.756582801965,10.749311927706,0.432087929878186,22896.7097710986,0.016352154000475,-0.230497522685073,0.229815945631763,2386.53776377965,89.9856719970703,49.6013168779133,77.0548167510192,166.737230821853,426.755269979932
12.2199999999889,3,2521.97718304355,4.77863302882078,232.228312410915,290.54152711224,10.749311927706,0.420261261721245,22233.4302828006,0.0146461405139951,-0.242798486736831,0.242642175763127,2433.48170501888,89.996044921875,49.6013168779133,77.8676525549507,166.737230821853,426.755269979932
12.4199999999887,3,2568.12096704885,4.993473164593,229.491804710338,288.353270467656,10.749311927706,0.409280954180495,21588.7846031994,0.0125720632395497,-0.254637148786913,0.253241331919978,2479.86561856409,89.9892913818359,49.6013168779133,78.6597244268522,166.737230821853,426.755269979932
12.6199999999885,3,2613.71967920207,5.21487165163361,226.77562511359,286.19068665149,10.749311927706,0.399024967432174,20961.9995804132,0.0102083612222791,-0.266058735638581,0.266123982970115,2525.72428083755,89.9932464599609,49.6013168779133,79.4323362767608,166.737230821853,426.755269979932
12.8199999999883,3,2658.77724904473,5.44280654982019,224.078570666486,284.052829007068,10.749311927706,0.389386828275328,20352.3642952858,0.00817683622635668,-0.277199366001931,0.276792058644361,2571.03011913509,89.9940673828125,49.6013168779133,80.1866077417057,166.737230821853,426.755269979932
13.0199999999882,3,2703.2973849165,5.67729313523254,221.399612724859,281.938902370927,10.749311927706,0.38027614728873,19759.2339745664,0.00658924098904589,-0.288112490541247,0.287680696837777,2615.78811311479,89.996044921875,49.6013168779133,80.9234882088681,166.737230821853,426.755269979932
13.219999999988,3,2747.28360735944,5.91833604482655,218.737882368518,279.848249014789,10.749311927706,0.371611271662007,19182.0167960428,0.00537286035723928,-0.298826310384171,0.298753463316738,2660.01169939469,89.9980224609375,49.6013168779133,81.643776923418,166.737230821853,426.755269979932
13.4199999999878,3,2790.73927899433,6.16592476810493,216.092651430289,277.780331340449,10.749311927706,0.363320550241416,18620.1713934627,0.00443942600668685,-0.3094390091189,0.309185533332093,2703.70011688331,90,49.6013168779133,82.3481422992769,166.737230821853,426.755269979932
13.6199999999876,3,2833.667629957,6.40864001702522,213.463308174444,275.734711045027,10.749311927706,0.355343060966955,18073.1974820705,0.00378630979770174,-0.319975824453849,0.319152075371763,2746.87454133771,89.9940673828125,49.6013168779133,83.0371445438018,166.737230821853,426.755269979932
13.8199999999874,3,2876.07177944552,6.65790819085849,210.84934266527,273.711035720166,10.749311927706,0.347627138612814,17540.6242448924,0.00334854265637287,-0.330444964923729,0.330059129275294,2789.50301427143,90,49.6013168779133,83.7112494565518,166.737230821853,426.755269979932
